id_station	id_point_de_mesure	id_operation_mesure	id_serie_de_mesure	date	temperature	Annee	Mois	Jour	Heure	Minute	Seconde
1589	1619	1225	1360	2008-11-05 09:54:40	8.668	2008	11	5	9	54	40
1589	1619	1225	1360	2008-11-05 10:54:40	8.792	2008	11	5	10	54	40
1589	1619	1225	1360	2008-11-05 11:54:40	9.015	2008	11	5	11	54	40
1589	1619	1225	1360	2008-11-05 12:54:40	9.312	2008	11	5	12	54	40
1589	1619	1225	1360	2008-11-05 13:54:40	9.435	2008	11	5	13	54	40
1589	1619	1225	1360	2008-11-05 14:54:40	9.46	2008	11	5	14	54	40
1589	1619	1225	1360	2008-11-05 15:54:40	9.632	2008	11	5	15	54	40
1589	1619	1225	1360	2008-11-05 16:54:40	9.682	2008	11	5	16	54	40
1589	1619	1225	1360	2008-11-05 17:54:40	9.608	2008	11	5	17	54	40
1589	1619	1225	1360	2008-11-05 18:54:40	9.485	2008	11	5	18	54	40
1589	1619	1225	1360	2008-11-05 19:54:40	9.361	2008	11	5	19	54	40
1589	1619	1225	1360	2008-11-05 20:54:40	9.262	2008	11	5	20	54	40
1589	1619	1225	1360	2008-11-05 21:54:40	9.139	2008	11	5	21	54	40
1589	1619	1225	1360	2008-11-05 22:54:40	9.04	2008	11	5	22	54	40
1589	1619	1225	1360	2008-11-05 23:54:40	8.941	2008	11	5	23	54	40
1589	1619	1225	1360	2008-11-06 00:54:40	8.891	2008	11	6	0	54	40
1589	1619	1225	1360	2008-11-06 01:54:40	8.817	2008	11	6	1	54	40
1589	1619	1225	1360	2008-11-06 02:54:40	8.742	2008	11	6	2	54	40
1589	1619	1225	1360	2008-11-06 03:54:40	8.693	2008	11	6	3	54	40
1589	1619	1225	1360	2008-11-06 04:54:40	8.618	2008	11	6	4	54	40
